date,market,pax,a,b,is_imputed,is_covid,pax_a_to_b,pax_b_to_a
2015-08-01,BENGALURU – CHENNAI,66660.0,BENGALURU,CHENNAI,False,False,33361.0,33299.0
2015-08-01,DELHI – LUCKNOW,122609.0,DELHI,LUCKNOW,False,False,60524.0,62085.0
2015-08-01,CHENNAI – HYDERABAD,70489.0,CHENNAI,HYDERABAD,False,False,35218.0,35271.0
2015-08-01,BENGALURU – KOCHI,67954.0,BENGALURU,KOCHI,False,False,33845.0,34109.0
2015-08-01,KOCHI – MUMBAI,91327.0,KOCHI,MUMBAI,False,False,47311.0,44016.0
2015-08-01,BAGDOGRA – DELHI,43071.0,BAGDOGRA,DELHI,False,False,23221.0,19850.0
2015-08-01,BHUBANESWAR – DELHI,47632.0,BHUBANESWAR,DELHI,False,False,23904.0,23728.0
2015-08-01,AHMEDABAD – BENGALURU,24105.0,AHMEDABAD,BENGALURU,False,False,12375.0,11730.0
2015-08-01,JAIPUR – MUMBAI,59973.0,JAIPUR,MUMBAI,False,False,30204.0,29769.0
2015-08-01,CHENNAI – KOLKATA,50081.0,CHENNAI,KOLKATA,False,False,24349.0,25732.0
2015-08-01,DELHI – INDORE,39096.0,DELHI,INDORE,False,False,18947.0,20149.0
2015-08-01,AMRITSAR – DELHI,53381.0,AMRITSAR,DELHI,False,False,26095.0,27286.0
2015-08-01,HYDERABAD – VISAKHAPATNAM,53314.0,HYDERABAD,VISAKHAPATNAM,False,False,26817.0,26497.0
2015-08-01,HYDERABAD – KOLKATA,32341.0,HYDERABAD,KOLKATA,False,False,16065.0,16276.0
2015-08-01,DELHI – VARANASI,53690.0,DELHI,VARANASI,False,False,25830.0,27860.0
2015-08-01,GUWAHATI – KOLKATA,63641.0,GUWAHATI,KOLKATA,False,False,31786.0,31855.0
2015-08-01,LUCKNOW – MUMBAI,54510.0,LUCKNOW,MUMBAI,False,False,26312.0,28198.0
2015-08-01,DELHI – KOCHI,41400.0,DELHI,KOCHI,False,False,20962.0,20438.0
2015-08-01,MUMBAI – VARANASI,15152.0,MUMBAI,VARANASI,False,False,7518.0,7634.0
2015-08-01,DELHI – RANCHI,28180.0,DELHI,RANCHI,False,False,14115.0,14065.0
2015-08-01,CHANDIGARH – DELHI,39449.0,CHANDIGARH,DELHI,False,False,20156.0,19293.0
2015-08-01,CHENNAI – COIMBATORE,51840.0,CHENNAI,COIMBATORE,False,False,25973.0,25867.0
2015-08-01,DELHI – RAIPUR,26001.0,DELHI,RAIPUR,False,False,12675.0,13326.0
2015-08-01,AGARTALA – KOLKATA,47313.0,AGARTALA,KOLKATA,False,False,25325.0,21988.0
2015-08-01,BENGALURU – MANGALURU,26295.0,BENGALURU,MANGALURU,False,False,12701.0,13594.0
2015-08-01,DELHI – LEH,32685.0,DELHI,LEH,False,False,15528.0,17157.0
2015-08-01,BENGALURU – BHUBANESWAR,11512.0,BENGALURU,BHUBANESWAR,False,False,5654.0,5858.0
2015-08-01,BENGALURU – VARANASI,2889.0,BENGALURU,VARANASI,False,False,1445.0,1444.0
2015-08-01,BENGALURU – LUCKNOW,10610.0,BENGALURU,LUCKNOW,False,False,5186.0,5424.0
2015-08-01,CHENNAI – PUNE,59261.0,CHENNAI,PUNE,False,False,29465.0,29796.0
2015-08-01,MUMBAI – NAGPUR,53281.0,MUMBAI,NAGPUR,False,False,25883.0,27398.0
2015-08-01,INDORE – MUMBAI,61957.0,INDORE,MUMBAI,False,False,31455.0,30502.0
2015-08-01,DELHI – NAGPUR,21076.0,DELHI,NAGPUR,False,False,10401.0,10675.0
2015-08-01,BENGALURU – GUWAHATI,7666.0,BENGALURU,GUWAHATI,False,False,3563.0,4103.0
2015-08-01,HYDERABAD – KOCHI,16239.0,HYDERABAD,KOCHI,False,False,8233.0,8006.0
2015-08-01,BENGALURU – JAIPUR,40256.0,BENGALURU,JAIPUR,False,False,20609.0,19647.0
2015-08-01,HYDERABAD – PUNE,20240.0,HYDERABAD,PUNE,False,False,10564.0,9676.0
2015-08-01,BENGALURU – THIRUVANANTHAPURAM,34795.0,BENGALURU,THIRUVANANTHAPURAM,False,False,17156.0,17639.0
2015-08-01,DELHI – UDAIPUR,18811.0,DELHI,UDAIPUR,False,False,9388.0,9423.0
2015-08-01,DELHI – JAMMU,47478.0,DELHI,JAMMU,False,False,26479.0,20999.0
2015-08-01,CHENNAI – KOCHI,35144.0,CHENNAI,KOCHI,False,False,18011.0,17133.0
2015-08-01,HYDERABAD – TIRUPATI,30809.0,HYDERABAD,TIRUPATI,False,False,15627.0,15182.0
2015-09-01,DELHI – MUMBAI,470654.0,DELHI,MUMBAI,False,False,233553.0,237101.0
2015-09-01,BENGALURU – DELHI,255652.0,BENGALURU,DELHI,False,False,129897.0,125755.0
2015-09-01,BENGALURU – MUMBAI,258318.0,BENGALURU,MUMBAI,False,False,132153.0,126165.0
2015-09-01,DELHI – HYDERABAD,157638.0,DELHI,HYDERABAD,False,False,75312.0,82326.0
2015-09-01,DELHI – KOLKATA,147897.0,DELHI,KOLKATA,False,False,76785.0,71112.0
2015-09-01,DELHI – PUNE,144093.0,DELHI,PUNE,False,False,71409.0,72684.0
2015-09-01,AHMEDABAD – DELHI,99893.0,AHMEDABAD,DELHI,False,False,50416.0,49477.0
2015-09-01,CHENNAI – MUMBAI,170100.0,CHENNAI,MUMBAI,False,False,88600.0,81500.0
2015-09-01,KOLKATA – MUMBAI,122584.0,KOLKATA,MUMBAI,False,False,57655.0,64929.0
2015-09-01,HYDERABAD – MUMBAI,147014.0,HYDERABAD,MUMBAI,False,False,76488.0,70526.0
2015-09-01,CHENNAI – DELHI,162596.0,CHENNAI,DELHI,False,False,85367.0,77229.0
2015-09-01,BENGALURU – HYDERABAD,83742.0,BENGALURU,HYDERABAD,False,False,41374.0,42368.0
2015-09-01,BENGALURU – KOLKATA,72547.0,BENGALURU,KOLKATA,False,False,38274.0,34273.0
2015-09-01,AHMEDABAD – MUMBAI,166336.0,AHMEDABAD,MUMBAI,False,False,84257.0,82079.0
2015-09-01,DELHI – SRINAGAR,111018.0,DELHI,SRINAGAR,False,False,53219.0,57799.0
2015-09-01,BENGALURU – PUNE,92431.0,BENGALURU,PUNE,False,False,45736.0,46695.0
2015-09-01,DELHI – GUWAHATI,61688.0,DELHI,GUWAHATI,False,False,32127.0,29561.0
2015-09-01,DELHI – PATNA,73087.0,DELHI,PATNA,False,False,40070.0,33017.0
2015-09-01,BENGALURU – CHENNAI,63663.0,BENGALURU,CHENNAI,False,False,31655.0,32008.0
2015-09-01,DELHI – LUCKNOW,119367.0,DELHI,LUCKNOW,False,False,62224.0,57143.0
2015-09-01,CHENNAI – HYDERABAD,66801.0,CHENNAI,HYDERABAD,False,False,33364.0,33437.0
2015-09-01,BENGALURU – KOCHI,42602.0,BENGALURU,KOCHI,False,False,20928.0,21674.0
2015-09-01,KOCHI – MUMBAI,60480.0,KOCHI,MUMBAI,False,False,32646.0,27834.0
2015-09-01,BAGDOGRA – DELHI,45176.0,BAGDOGRA,DELHI,False,False,22519.0,22657.0
2015-09-01,BHUBANESWAR – DELHI,46787.0,BHUBANESWAR,DELHI,False,False,22920.0,23867.0
2015-09-01,AHMEDABAD – BENGALURU,23956.0,AHMEDABAD,BENGALURU,False,False,12162.0,11794.0
2015-09-01,JAIPUR – MUMBAI,64481.0,JAIPUR,MUMBAI,False,False,32220.0,32261.0
2015-09-01,CHENNAI – KOLKATA,49937.0,CHENNAI,KOLKATA,False,False,26123.0,23814.0
2015-09-01,DELHI – INDORE,37135.0,DELHI,INDORE,False,False,17624.0,19511.0
2015-09-01,AMRITSAR – DELHI,56977.0,AMRITSAR,DELHI,False,False,27768.0,29209.0
2015-09-01,HYDERABAD – VISAKHAPATNAM,50607.0,HYDERABAD,VISAKHAPATNAM,False,False,25642.0,24965.0
2015-09-01,HYDERABAD – KOLKATA,31857.0,HYDERABAD,KOLKATA,False,False,16490.0,15367.0
2015-09-01,DELHI – VARANASI,49226.0,DELHI,VARANASI,False,False,25066.0,24160.0
2015-09-01,GUWAHATI – KOLKATA,65144.0,GUWAHATI,KOLKATA,False,False,32507.0,32637.0
2015-09-01,LUCKNOW – MUMBAI,50437.0,LUCKNOW,MUMBAI,False,False,23105.0,27332.0
2015-09-01,DELHI – KOCHI,37052.0,DELHI,KOCHI,False,False,17591.0,19461.0
2015-09-01,MUMBAI – VARANASI,20232.0,MUMBAI,VARANASI,False,False,10880.0,9352.0
2015-09-01,DELHI – RANCHI,29865.0,DELHI,RANCHI,False,False,15394.0,14471.0
2015-09-01,CHANDIGARH – DELHI,39258.0,CHANDIGARH,DELHI,False,False,19894.0,19364.0
2015-09-01,CHENNAI – COIMBATORE,49869.0,CHENNAI,COIMBATORE,False,False,24800.0,25069.0
2015-09-01,DELHI – RAIPUR,26032.0,DELHI,RAIPUR,False,False,12658.0,13374.0
2015-09-01,AGARTALA – KOLKATA,44007.0,AGARTALA,KOLKATA,False,False,21933.0,22074.0
2015-09-01,BENGALURU – MANGALURU,24898.0,BENGALURU,MANGALURU,False,False,11738.0,13160.0
2015-09-01,DELHI – LEH,32245.0,DELHI,LEH,False,False,14440.0,17805.0
2015-09-01,BENGALURU – BHUBANESWAR,11539.0,BENGALURU,BHUBANESWAR,False,False,5833.0,5706.0
2015-09-01,BENGALURU – VARANASI,4901.0,BENGALURU,VARANASI,False,False,2597.0,2304.0
2015-09-01,BENGALURU – LUCKNOW,9293.0,BENGALURU,LUCKNOW,False,False,4828.0,4465.0
2015-09-01,CHENNAI – PUNE,57506.0,CHENNAI,PUNE,False,False,28823.0,28683.0
2015-09-01,MUMBAI – NAGPUR,51145.0,MUMBAI,NAGPUR,False,False,24704.0,26441.0
2015-09-01,INDORE – MUMBAI,62824.0,INDORE,MUMBAI,False,False,33165.0,29659.0
2015-09-01,DELHI – NAGPUR,21405.0,DELHI,NAGPUR,False,False,10442.0,10963.0
2015-09-01,BENGALURU – GUWAHATI,6521.0,BENGALURU,GUWAHATI,False,False,3437.0,3084.0
2015-09-01,HYDERABAD – KOCHI,14646.0,HYDERABAD,KOCHI,False,False,7364.0,7282.0
2015-09-01,BENGALURU – JAIPUR,39669.0,BENGALURU,JAIPUR,False,False,20451.0,19218.0
2015-09-01,HYDERABAD – PUNE,19469.0,HYDERABAD,PUNE,False,False,10022.0,9447.0
2015-09-01,BENGALURU – THIRUVANANTHAPURAM,31830.0,BENGALURU,THIRUVANANTHAPURAM,False,False,15187.0,16643.0
2015-09-01,DELHI – UDAIPUR,17718.0,DELHI,UDAIPUR,False,False,9097.0,8621.0
2015-09-01,DELHI – JAMMU,56374.0,DELHI,JAMMU,False,False,31445.0,24929.0
2015-09-01,CHENNAI – KOCHI,32254.0,CHENNAI,KOCHI,False,False,16380.0,15874.0
2015-09-01,HYDERABAD – TIRUPATI,27696.0,HYDERABAD,TIRUPATI,False,False,14289.0,13407.0
2015-10-01,DELHI – MUMBAI,395774.0,DELHI,MUMBAI,False,False,192797.0,202977.0
2015-10-01,BENGALURU – DELHI,248851.0,BENGALURU,DELHI,False,False,129563.0,119288.0
2015-10-01,BENGALURU – MUMBAI,244790.0,BENGALURU,MUMBAI,False,False,123526.0,121264.0
2015-10-01,DELHI – HYDERABAD,135594.0,DELHI,HYDERABAD,False,False,65093.0,70501.0
2015-10-01,DELHI – KOLKATA,135306.0,DELHI,KOLKATA,False,False,70016.0,65290.0
2015-10-01,DELHI – PUNE,127068.0,DELHI,PUNE,False,False,61617.0,65451.0
2015-10-01,AHMEDABAD – DELHI,82977.0,AHMEDABAD,DELHI,False,False,42997.0,39980.0
2015-10-01,CHENNAI – MUMBAI,155171.0,CHENNAI,MUMBAI,False,False,81255.0,73916.0
2015-10-01,KOLKATA – MUMBAI,133348.0,KOLKATA,MUMBAI,False,False,62072.0,71276.0
2015-10-01,HYDERABAD – MUMBAI,132984.0,HYDERABAD,MUMBAI,False,False,66484.0,66500.0
2015-10-01,CHENNAI – DELHI,133131.0,CHENNAI,DELHI,False,False,67601.0,65530.0
2015-10-01,BENGALURU – HYDERABAD,93737.0,BENGALURU,HYDERABAD,False,False,44428.0,49309.0
2015-10-01,BENGALURU – KOLKATA,89897.0,BENGALURU,KOLKATA,False,False,49052.0,40845.0
2015-10-01,AHMEDABAD – MUMBAI,148274.0,AHMEDABAD,MUMBAI,False,False,72612.0,75662.0
2015-10-01,DELHI – SRINAGAR,114269.0,DELHI,SRINAGAR,False,False,50723.0,63546.0
2015-10-01,BENGALURU – PUNE,110233.0,BENGALURU,PUNE,False,False,59209.0,51024.0
2015-10-01,DELHI – GUWAHATI,62974.0,DELHI,GUWAHATI,False,False,32310.0,30664.0
2015-10-01,DELHI – PATNA,66863.0,DELHI,PATNA,False,False,37690.0,29173.0
2015-10-01,BENGALURU – CHENNAI,67348.0,BENGALURU,CHENNAI,False,False,33744.0,33604.0
2015-10-01,DELHI – LUCKNOW,107354.0,DELHI,LUCKNOW,False,False,56111.0,51243.0
2015-10-01,CHENNAI – HYDERABAD,76372.0,CHENNAI,HYDERABAD,False,False,29357.0,47015.0
2015-10-01,BENGALURU – KOCHI,43644.0,BENGALURU,KOCHI,False,False,22107.0,21537.0
2015-10-01,KOCHI – MUMBAI,60267.0,KOCHI,MUMBAI,False,False,26624.0,33643.0
2015-10-01,BAGDOGRA – DELHI,44555.0,BAGDOGRA,DELHI,False,False,23985.0,20570.0
2015-10-01,BHUBANESWAR – DELHI,42507.0,BHUBANESWAR,DELHI,False,False,22727.0,19780.0
2015-10-01,AHMEDABAD – BENGALURU,27813.0,AHMEDABAD,BENGALURU,False,False,13819.0,13994.0
2015-10-01,JAIPUR – MUMBAI,63669.0,JAIPUR,MUMBAI,False,False,30807.0,32862.0
2015-10-01,CHENNAI – KOLKATA,56859.0,CHENNAI,KOLKATA,False,False,27761.0,29098.0
2015-10-01,DELHI – INDORE,49349.0,DELHI,INDORE,False,False,18369.0,30980.0
2015-10-01,AMRITSAR – DELHI,40440.0,AMRITSAR,DELHI,False,False,19197.0,21243.0
2015-10-01,HYDERABAD – VISAKHAPATNAM,55656.0,HYDERABAD,VISAKHAPATNAM,False,False,28224.0,27432.0
2015-10-01,HYDERABAD – KOLKATA,32775.0,HYDERABAD,KOLKATA,False,False,16805.0,15970.0
2015-10-01,DELHI – VARANASI,55034.0,DELHI,VARANASI,False,False,27864.0,27170.0
2015-10-01,GUWAHATI – KOLKATA,70893.0,GUWAHATI,KOLKATA,False,False,34183.0,36710.0
2015-10-01,LUCKNOW – MUMBAI,50810.0,LUCKNOW,MUMBAI,False,False,22538.0,28272.0
2015-10-01,DELHI – KOCHI,30914.0,DELHI,KOCHI,False,False,16774.0,14140.0
2015-10-01,MUMBAI – VARANASI,27825.0,MUMBAI,VARANASI,False,False,14860.0,12965.0
2015-10-01,DELHI – RANCHI,26639.0,DELHI,RANCHI,False,False,15179.0,11460.0
2015-10-01,CHANDIGARH – DELHI,34880.0,CHANDIGARH,DELHI,False,False,16779.0,18101.0
2015-10-01,CHENNAI – COIMBATORE,48944.0,CHENNAI,COIMBATORE,False,False,24682.0,24262.0
2015-10-01,DELHI – RAIPUR,32486.0,DELHI,RAIPUR,False,False,19212.0,13274.0
2015-10-01,AGARTALA – KOLKATA,50718.0,AGARTALA,KOLKATA,False,False,25981.0,24737.0
2015-10-01,BENGALURU – MANGALURU,27668.0,BENGALURU,MANGALURU,False,False,13663.0,14005.0
2015-10-01,DELHI – LEH,16518.0,DELHI,LEH,False,False,7057.0,9461.0
2015-10-01,BENGALURU – BHUBANESWAR,13743.0,BENGALURU,BHUBANESWAR,False,False,6962.0,6781.0
2015-10-01,BENGALURU – VARANASI,6612.0,BENGALURU,VARANASI,False,False,3401.0,3211.0
2015-10-01,BENGALURU – LUCKNOW,11153.0,BENGALURU,LUCKNOW,False,False,5871.0,5282.0
2015-10-01,CHENNAI – PUNE,57891.0,CHENNAI,PUNE,False,False,28495.0,29396.0
2015-10-01,MUMBAI – NAGPUR,45645.0,MUMBAI,NAGPUR,False,False,23069.0,22576.0
2015-10-01,INDORE – MUMBAI,62160.0,INDORE,MUMBAI,False,False,34285.0,27875.0
2015-10-01,DELHI – NAGPUR,31133.0,DELHI,NAGPUR,False,False,14018.0,17115.0
2015-10-01,BENGALURU – GUWAHATI,8462.0,BENGALURU,GUWAHATI,False,False,4455.0,4007.0
2015-10-01,HYDERABAD – KOCHI,17537.0,HYDERABAD,KOCHI,False,False,8874.0,8663.0
2015-10-01,BENGALURU – JAIPUR,45681.0,BENGALURU,JAIPUR,False,False,23815.0,21866.0
2015-10-01,HYDERABAD – PUNE,22830.0,HYDERABAD,PUNE,False,False,11888.0,10942.0
2015-10-01,BENGALURU – THIRUVANANTHAPURAM,33316.0,BENGALURU,THIRUVANANTHAPURAM,False,False,16142.0,17174.0
2015-10-01,DELHI – UDAIPUR,17041.0,DELHI,UDAIPUR,False,False,7949.0,9092.0
2015-10-01,DELHI – JAMMU,63323.0,DELHI,JAMMU,False,False,31508.0,31815.0
2015-10-01,CHENNAI – KOCHI,32012.0,CHENNAI,KOCHI,False,False,16088.0,15924.0
2015-10-01,HYDERABAD – TIRUPATI,28832.0,HYDERABAD,TIRUPATI,False,False,14814.0,14018.0
2015-11-01,DELHI – MUMBAI,533967.0,DELHI,MUMBAI,False,False,262826.0,271141.0
2015-11-01,BENGALURU – DELHI,292300.0,BENGALURU,DELHI,False,False,145466.0,146834.0
2015-11-01,BENGALURU – MUMBAI,271784.0,BENGALURU,MUMBAI,False,False,136605.0,135179.0
2015-11-01,DELHI – HYDERABAD,173626.0,DELHI,HYDERABAD,False,False,87322.0,86304.0
2015-11-01,DELHI – KOLKATA,183313.0,DELHI,KOLKATA,False,False,97634.0,85679.0
2015-11-01,DELHI – PUNE,149872.0,DELHI,PUNE,False,False,74437.0,75435.0
2015-11-01,AHMEDABAD – DELHI,126015.0,AHMEDABAD,DELHI,False,False,65040.0,60975.0
2015-11-01,CHENNAI – MUMBAI,164426.0,CHENNAI,MUMBAI,False,False,83339.0,81087.0
2015-11-01,KOLKATA – MUMBAI,135288.0,KOLKATA,MUMBAI,False,False,64672.0,70616.0
2015-11-01,HYDERABAD – MUMBAI,157147.0,HYDERABAD,MUMBAI,False,False,78839.0,78308.0
2015-11-01,CHENNAI – DELHI,165280.0,CHENNAI,DELHI,False,False,83538.0,81742.0
2015-11-01,BENGALURU – HYDERABAD,96482.0,BENGALURU,HYDERABAD,False,False,47492.0,48990.0
2015-11-01,BENGALURU – KOLKATA,90851.0,BENGALURU,KOLKATA,False,False,46541.0,44310.0
2015-11-01,AHMEDABAD – MUMBAI,182303.0,AHMEDABAD,MUMBAI,False,False,89493.0,92810.0
2015-11-01,DELHI – SRINAGAR,79149.0,DELHI,SRINAGAR,False,False,36649.0,42500.0
2015-11-01,BENGALURU – PUNE,91280.0,BENGALURU,PUNE,False,False,45292.0,45988.0
2015-11-01,DELHI – GUWAHATI,67352.0,DELHI,GUWAHATI,False,False,35451.0,31901.0
2015-11-01,DELHI – PATNA,87893.0,DELHI,PATNA,False,False,47242.0,40651.0
2015-11-01,BENGALURU – CHENNAI,59872.0,BENGALURU,CHENNAI,False,False,29793.0,30079.0
2015-11-01,DELHI – LUCKNOW,135398.0,DELHI,LUCKNOW,False,False,71058.0,64340.0
2015-11-01,CHENNAI – HYDERABAD,62368.0,CHENNAI,HYDERABAD,False,False,30889.0,31479.0
2015-11-01,BENGALURU – KOCHI,43042.0,BENGALURU,KOCHI,False,False,21754.0,21288.0
2015-11-01,KOCHI – MUMBAI,70814.0,KOCHI,MUMBAI,False,False,35839.0,34975.0
2015-11-01,BAGDOGRA – DELHI,49563.0,BAGDOGRA,DELHI,False,False,26083.0,23480.0
2015-11-01,BHUBANESWAR – DELHI,62114.0,BHUBANESWAR,DELHI,False,False,29275.0,32839.0
2015-11-01,AHMEDABAD – BENGALURU,28108.0,AHMEDABAD,BENGALURU,False,False,14184.0,13924.0
2015-11-01,JAIPUR – MUMBAI,76424.0,JAIPUR,MUMBAI,False,False,36963.0,39461.0
2015-11-01,CHENNAI – KOLKATA,67426.0,CHENNAI,KOLKATA,False,False,35914.0,31512.0
2015-11-01,DELHI – INDORE,41000.0,DELHI,INDORE,False,False,20077.0,20923.0
2015-11-01,AMRITSAR – DELHI,61666.0,AMRITSAR,DELHI,False,False,29968.0,31698.0
2015-11-01,HYDERABAD – VISAKHAPATNAM,52906.0,HYDERABAD,VISAKHAPATNAM,False,False,26555.0,26351.0
2015-11-01,HYDERABAD – KOLKATA,41157.0,HYDERABAD,KOLKATA,False,False,21012.0,20145.0
2015-11-01,DELHI – VARANASI,71469.0,DELHI,VARANASI,False,False,37487.0,33982.0
2015-11-01,GUWAHATI – KOLKATA,65680.0,GUWAHATI,KOLKATA,False,False,33505.0,32175.0
2015-11-01,LUCKNOW – MUMBAI,53328.0,LUCKNOW,MUMBAI,False,False,24108.0,29220.0
2015-11-01,DELHI – KOCHI,38972.0,DELHI,KOCHI,False,False,20535.0,18437.0
2015-11-01,MUMBAI – VARANASI,35522.0,MUMBAI,VARANASI,False,False,20028.0,15494.0
2015-11-01,DELHI – RANCHI,33047.0,DELHI,RANCHI,False,False,17321.0,15726.0
2015-11-01,CHANDIGARH – DELHI,41053.0,CHANDIGARH,DELHI,False,False,20306.0,20747.0
2015-11-01,CHENNAI – COIMBATORE,49698.0,CHENNAI,COIMBATORE,False,False,24957.0,24741.0
2015-11-01,DELHI – RAIPUR,33801.0,DELHI,RAIPUR,False,False,16735.0,17066.0
2015-11-01,AGARTALA – KOLKATA,53652.0,AGARTALA,KOLKATA,False,False,29151.0,24501.0
2015-11-01,BENGALURU – MANGALURU,29020.0,BENGALURU,MANGALURU,False,False,14429.0,14591.0
2015-11-01,DELHI – LEH,16754.0,DELHI,LEH,False,False,4549.0,12205.0
2015-11-01,BENGALURU – BHUBANESWAR,14273.0,BENGALURU,BHUBANESWAR,False,False,7191.0,7082.0
2015-11-01,BENGALURU – VARANASI,9128.0,BENGALURU,VARANASI,False,False,4776.0,4352.0
2015-11-01,BENGALURU – LUCKNOW,12320.0,BENGALURU,LUCKNOW,False,False,6198.0,6122.0
2015-11-01,CHENNAI – PUNE,55603.0,CHENNAI,PUNE,False,False,27889.0,27714.0
2015-11-01,MUMBAI – NAGPUR,56777.0,MUMBAI,NAGPUR,False,False,28608.0,28169.0
2015-11-01,INDORE – MUMBAI,54709.0,INDORE,MUMBAI,False,False,27421.0,27288.0
2015-11-01,DELHI – NAGPUR,28533.0,DELHI,NAGPUR,False,False,13996.0,14537.0
2015-11-01,BENGALURU – GUWAHATI,9021.0,BENGALURU,GUWAHATI,False,False,4591.0,4430.0
2015-11-01,HYDERABAD – KOCHI,22264.0,HYDERABAD,KOCHI,False,False,11730.0,10534.0
2015-11-01,BENGALURU – JAIPUR,45675.0,BENGALURU,JAIPUR,False,False,23878.0,21797.0
2015-11-01,HYDERABAD – PUNE,19748.0,HYDERABAD,PUNE,False,False,9904.0,9844.0
2015-11-01,BENGALURU – THIRUVANANTHAPURAM,28483.0,BENGALURU,THIRUVANANTHAPURAM,False,False,14255.0,14228.0
2015-11-01,DELHI – UDAIPUR,36574.0,DELHI,UDAIPUR,False,False,18426.0,18148.0
2015-11-01,DELHI – JAMMU,52727.0,DELHI,JAMMU,False,False,27405.0,25322.0
2015-11-01,CHENNAI – KOCHI,32988.0,CHENNAI,KOCHI,False,False,17167.0,15821.0
2015-11-01,HYDERABAD – TIRUPATI,31314.0,HYDERABAD,TIRUPATI,False,False,15785.0,15529.0
2015-12-01,DELHI – MUMBAI,573004.0,DELHI,MUMBAI,False,False,304904.0,268100.0
2015-12-01,BENGALURU – DELHI,319985.0,BENGALURU,DELHI,False,False,156196.0,163789.0
2015-12-01,BENGALURU – MUMBAI,304981.0,BENGALURU,MUMBAI,False,False,153489.0,151492.0
2015-12-01,DELHI – HYDERABAD,199677.0,DELHI,HYDERABAD,False,False,105732.0,93945.0
2015-12-01,DELHI – KOLKATA,191104.0,DELHI,KOLKATA,False,False,99971.0,91133.0
2015-12-01,DELHI – PUNE,163906.0,DELHI,PUNE,False,False,85545.0,78361.0
2015-12-01,AHMEDABAD – DELHI,136080.0,AHMEDABAD,DELHI,False,False,63558.0,72522.0
2015-12-01,CHENNAI – MUMBAI,132125.0,CHENNAI,MUMBAI,False,False,64387.0,67738.0
2015-12-01,KOLKATA – MUMBAI,145720.0,KOLKATA,MUMBAI,False,False,73071.0,72649.0
2015-12-01,HYDERABAD – MUMBAI,176458.0,HYDERABAD,MUMBAI,False,False,86979.0,89479.0
2015-12-01,CHENNAI – DELHI,134281.0,CHENNAI,DELHI,False,False,60310.0,73971.0
2015-12-01,BENGALURU – HYDERABAD,112448.0,BENGALURU,HYDERABAD,False,False,56157.0,56291.0
2015-12-01,BENGALURU – KOLKATA,100404.0,BENGALURU,KOLKATA,False,False,51741.0,48663.0
2015-12-01,AHMEDABAD – MUMBAI,201143.0,AHMEDABAD,MUMBAI,False,False,100086.0,101057.0
2015-12-01,DELHI – SRINAGAR,83165.0,DELHI,SRINAGAR,False,False,37862.0,45303.0
2015-12-01,BENGALURU – PUNE,99063.0,BENGALURU,PUNE,False,False,49311.0,49752.0
2015-12-01,DELHI – GUWAHATI,77158.0,DELHI,GUWAHATI,False,False,40263.0,36895.0
2015-12-01,DELHI – PATNA,82541.0,DELHI,PATNA,False,False,41031.0,41510.0
2015-12-01,BENGALURU – CHENNAI,49421.0,BENGALURU,CHENNAI,False,False,25164.0,24257.0
2015-12-01,DELHI – LUCKNOW,127170.0,DELHI,LUCKNOW,False,False,63160.0,64010.0
2015-12-01,CHENNAI – HYDERABAD,57102.0,CHENNAI,HYDERABAD,False,False,28420.0,28682.0
2015-12-01,BENGALURU – KOCHI,43444.0,BENGALURU,KOCHI,False,False,30408.0,13036.0
2015-12-01,KOCHI – MUMBAI,94252.0,KOCHI,MUMBAI,False,False,38451.0,55801.0
2015-12-01,BAGDOGRA – DELHI,51246.0,BAGDOGRA,DELHI,False,False,24860.0,26386.0
2015-12-01,BHUBANESWAR – DELHI,69474.0,BHUBANESWAR,DELHI,False,False,32723.0,36751.0
2015-12-01,AHMEDABAD – BENGALURU,29976.0,AHMEDABAD,BENGALURU,False,False,15192.0,14784.0
2015-12-01,JAIPUR – MUMBAI,84218.0,JAIPUR,MUMBAI,False,False,43190.0,41028.0
2015-12-01,CHENNAI – KOLKATA,54318.0,CHENNAI,KOLKATA,False,False,26261.0,28057.0
2015-12-01,DELHI – INDORE,45123.0,DELHI,INDORE,False,False,22517.0,22606.0
2015-12-01,AMRITSAR – DELHI,65230.0,AMRITSAR,DELHI,False,False,32171.0,33059.0
2015-12-01,HYDERABAD – VISAKHAPATNAM,58824.0,HYDERABAD,VISAKHAPATNAM,False,False,29290.0,29534.0
2015-12-01,HYDERABAD – KOLKATA,44331.0,HYDERABAD,KOLKATA,False,False,22401.0,21930.0
2015-12-01,DELHI – VARANASI,69426.0,DELHI,VARANASI,False,False,34450.0,34976.0
2015-12-01,GUWAHATI – KOLKATA,73653.0,GUWAHATI,KOLKATA,False,False,36801.0,36852.0
2015-12-01,LUCKNOW – MUMBAI,57508.0,LUCKNOW,MUMBAI,False,False,30401.0,27107.0
2015-12-01,DELHI – KOCHI,49164.0,DELHI,KOCHI,False,False,27138.0,22026.0
2015-12-01,MUMBAI – VARANASI,33509.0,MUMBAI,VARANASI,False,False,16012.0,17497.0
2015-12-01,DELHI – RANCHI,41968.0,DELHI,RANCHI,False,False,22206.0,19762.0
2015-12-01,CHANDIGARH – DELHI,32509.0,CHANDIGARH,DELHI,False,False,16116.0,16393.0
2015-12-01,CHENNAI – COIMBATORE,37971.0,CHENNAI,COIMBATORE,False,False,18980.0,18991.0
